YEAR,CCSCODE,CCSCATEGORY,NUMDISCHARGES,PERCENTDISCHARGES,RATEDISCHARGES,LOS,MEANCHARGES,AGGCHARGES,PERCENTDISCHARGESED,PERCENTDIED,PERCENTMALE,MEANCOSTS,AGGCOSTS,CCSLVL1,CCSLVL1LABEL
2010,121,Ligation of fallopian tubes,44687.437614,0.119639,14.446698628,2.3041582173,16528.149867,739039648.09,,,,5159.3123364,230691630.45,12,Operations on the female genital organs
2010,175,Other OR therapeutic procedures on skin and breast,44215.835311,0.118376,14.294237517,3.3400752057,47355.522311,2094656482.2,,0.231249,15.295499,14613.692628,646236218.32,15,Operations on the integumentary system
2010,226,Other diagnostic radiology and related techniques,43889.551197,0.117503,14.188755339,4.6308210094,28009.014963,1228224607,,0.837444,51.13391,8145.9762614,357300552.26,16,Miscellaneous diagnostic and therapeutic procedures
2010,167,Mastectomy,43500.470086,0.116461,14.062971945,2.0897378599,33781.136412,1470330280.6,,,0.999448,10552.763459,459102239.73,15,Operations on the integumentary system
2010,59,Other OR procedures on vessels of head and neck,43072.954126,0.115316,13.92476321,6.3562489596,116187.19745,5016287069.1,,5.269192,46.859723,32425.347536,1400663831.3,7,Operations on the cardiovascular system
2010,211,Radiation therapy,41999.677462,0.112443,13.577790877,6.3140256117,42296.753177,1773259125,,2.638487,47.604281,13197.105015,553243207.24,16,Miscellaneous diagnostic and therapeutic procedures
2010,57,"Creation, revision and removal of arteriovenous fistula or vessel-to-vessel cannula for dialysis",41014.414746,0.109805,13.259271975,8.8512805705,76573.707506,3140523372.5,,1.744868,52.310654,20437.708027,839254659.69,7,Operations on the cardiovascular system
2010,188,Cerebral arteriogram,40490.499138,0.108402,13.089898852,4.6074799212,50878.573491,2052102928.3,,1.073353,47.439863,14148.716841,570881798.49,16,Miscellaneous diagnostic and therapeutic procedures
2010,65,Bone marrow biopsy,40175.49623,0.107559,12.988063698,10.097196807,74418.969902,2981022888.4,,3.414757,53.020987,22436.315636,898863502.75,8,Operations on the hemic and lymphatic system
2010,5,Insertion of catheter or spinal stimulator and injection into spinal canal,38721.142011,0.103665,12.517895386,4.8381912501,37066.152089,1434671797.6,,0.406722,38.098432,11388.821056,440812447.42,1,Operations on the nervous system
2010,155,Arthrocentesis,37861.916821,0.101365,12.240122302,5.5239254158,28364.431144,1071278091.3,,0.572119,57.929711,8708.5718974,328928220.94,14,Operations on the musculoskeletal system
2010,111,Other non-OR therapeutic procedures of urinary tract,35816.206989,0.095888,11.578778645,4.5035908972,25933.988467,927398885.16,,1.118823,43.956679,7700.1873235,275477946.81,10,Operations on the urinary system
2010,74,"Gastrectomy, partial and total",35104.070072,0.093982,11.348556731,7.5454459058,87986.004127,2999702200.2,,2.793712,36.926423,27007.270209,920657813.1,9,Operations on the digestive system
2010,12,Other therapeutic endocrine procedures,33494.841692,0.089673,10.828320202,4.3456632269,52803.797585,1772615442.7,,0.50176,39.666491,15699.467827,527063993.49,2,Operations on the endocrine system
2010,214,"Traction, splints, and other wound care",33060.619421,0.088511,10.687943429,4.1329743045,22876.135698,755772486.25,,0.873276,46.187539,7202.7314211,237885208.18,16,Miscellaneous diagnostic and therapeutic procedures
2010,202,Electrocardiogram,,,,3.395062135,12845.013929,423638381.33,,,,5934.1920938,195622749.31,16,Miscellaneous diagnostic and therapeutic procedures
2010,85,Inguinal and femoral hernia repair,31918.239048,0.085453,10.318631026,6.2556589555,49276.793909,1572588513.3,,0.764603,79.637086,14753.453403,470855256.46,9,Operations on the digestive system
2010,83,Biopsy of liver,31459.517955,0.084224,10.170334195,7.5835568134,52344.447032,1642112165.1,,4.213949,51.783507,15235.591935,478142074.04,9,Operations on the digestive system
2010,2,"Insertion, replacement, or removal of extracranial ventricular shunt",29016.077836,0.077683,9.3804110108,7.6196103544,75427.506459,2192970820,,2.68272,50.98299,23223.477888,675029876.58,1,Operations on the nervous system
2010,203,Electrographic cardiac monitoring,,,,3.5322341159,17605.116713,489844359.36,,,,,,16,Miscellaneous diagnostic and therapeutic procedures
2010,197,Other diagnostic ultrasound,27314.801955,0.073128,8.8304170697,4.5805682124,19487.135181,535711610.04,,0.907238,38.006007,6825.2968719,186701850.74,16,Miscellaneous diagnostic and therapeutic procedures
2010,127,"Dilatation and curettage (D&C), aspiration after delivery or abortion",26771.169529,0.071673,8.6546698299,2.0582221017,19989.450421,535379885.16,,,,5717.6957188,153293404.26,12,Operations on the female genital organs
2010,164,Other OR therapeutic procedures on musculoskeletal system,26752.36335,0.071622,8.6485901077,5.1762326803,53662.575947,1437575187.5,,0.743581,58.606093,15991.406671,428329454.78,14,Operations on the musculoskeletal system
2010,144,"Treatment, facial fracture or dislocation",26663.043918,0.071383,8.6197146342,4.3965795809,56304.01626,1507944342.6,,0.23804,79.54895,16101.326216,431365174.77,14,Operations on the musculoskeletal system
2010,125,Other excision of cervix and uterus,26554.02744,0.071091,8.5844714365,2.4562976039,27732.10593,735653468.72,,,,8328.5464694,221111753.5,12,Operations on the female genital organs
2010,199,Electroencephalogram (EEG),26206.112372,0.07016,8.4719963338,4.7985755454,30954.510226,810923462.72,,1.165975,47.402939,8822.68725,231189296.89,16,Miscellaneous diagnostic and therapeutic procedures
2010,129,"Repair of cystocele and rectocele, obliteration of vaginal vault",24821.532571,0.066453,8.0243849205,1.5063512294,22503.374053,560324564.8,,,,6873.4427873,171169388.79,12,Operations on the female genital organs
2010,191,Arterio- or venogram (not heart and head),24631.980436,0.065946,7.9631058964,4.7698968976,38847.880412,952382789.08,,1.422061,46.843305,11546.885911,283196066.95,16,Miscellaneous diagnostic and therapeutic procedures
2010,100,Endoscopy and endoscopic biopsy of the urinary tract,23148.095162,0.061973,7.4833906901,5.9943970946,37597.424007,868311195.07,,1.343485,58.501021,11087.332332,256105620.38,10,Operations on the urinary system
2010,120,Other operations on ovary,21492.831682,0.057541,6.948271786,2.6530861101,29629.042254,636129699.06,,,,9135.393576,196150513.07,12,Operations on the female genital organs
2010,110,Other diagnostic procedures of urinary tract,21164.495547,0.056662,6.8421262237,7.2535272212,50581.979317,1065513367.1,,0.539857,53.490824,14975.955925,315528547.59,10,Operations on the urinary system
2010,35,Tracheoscopy and laryngoscopy with biopsy,20756.589199,0.05557,6.7102569469,5.3883598067,32304.587757,668823095.59,,1.096124,50.42333,9713.5047213,201145899.58,6,Operations on the respiratory system
2010,60,Embolectomy and endarterectomy of lower limbs,20317.057553,0.054393,6.568163742,6.2892925504,68060.555377,1384031011,,3.085401,55.044952,20817.652916,423013911.21,7,Operations on the cardiovascular system
2010,62,Other diagnostic cardiovascular procedures,19592.291559,0.052453,6.3338590595,5.3549851886,50985.284351,999545376.09,,0.780206,51.228874,14526.643289,284825439.78,7,Operations on the cardiovascular system
2010,196,Diagnostic ultrasound of abdomen or retroperitoneum,,,,4.2516076947,20822.204601,394535373.82,,,,6427.7266573,121682648.81,16,Miscellaneous diagnostic and therapeutic procedures
2010,32,"Other non-OR therapeutic procedures on nose, mouth and pharynx",18278.864406,0.048937,5.909250103,3.3083529594,20128.254645,366057349.75,,0.382147,56.936295,6014.7191905,109409871.69,5,Operations on the nose; mouth; and pharynx
2010,118,"Other OR therapeutic procedures, male genital",17987.871753,0.048158,5.8151770617,4.3479156942,39320.823979,706339828.82,,0.771747,99.062659,11665.218065,209561883.71,11,Operations on the male genital organs
2010,40,Other diagnostic procedures of respiratory tract and mediastinum,17967.330997,0.048103,5.8085365802,7.9414846924,66024.640971,1185132777.2,,3.178656,53.813702,19552.01677,351022562.43,6,Operations on the respiratory system
2010,64,Bone marrow transplant,17745.588633,0.047509,5.7368509951,25.6014253,250049.14524,4447834999.4,,4.356025,58.94009,83984.292389,1493611333.4,8,Operations on the hemic and lymphatic system
2010,30,Tonsillectomy and/or adenoidectomy,17594.611609,0.047105,5.6880426571,2.2916673879,20239.863604,361319052.11,,,56.538455,6438.9768175,114768494.99,5,Operations on the nose; mouth; and pharynx
2010,170,Excision of skin lesion,17393.656892,0.046567,5.6230773694,5.5307375607,40734.37678,709323276.56,,0.578806,51.815467,12001.304977,209103781,15,Operations on the integumentary system
2010,27,Control of epistaxis,17250.234661,0.046183,5.5767113692,4.2448578341,26093.94799,449107450.27,,1.610921,51.773725,7824.4203718,134692366.15,5,Operations on the nose; mouth; and pharynx
2010,97,Other gastrointestinal diagnostic procedures,17238.463066,0.046151,5.5729058101,7.8681841175,57651.01551,991698230.92,,2.505858,44.851795,17342.486483,298341981.96,9,Operations on the digestive system
2010,173,Other diagnostic procedures on skin and subcutaneous tissue,16853.633887,0.045121,5.4484969947,6.8886108426,39515.964553,663143373.51,,1.612147,47.816434,12098.538456,203035334.31,15,Operations on the integumentary system
2010,105,Kidney transplant,16695.968586,0.044699,5.397526449,7.4641176293,188820.70675,3153777183.4,,0.739301,60.890088,53433.746431,892492128.08,10,Operations on the urinary system
2010,163,Other non-OR therapeutic procedures on musculoskeletal system,16476.006589,0.04411,5.3264164266,6.2363916253,27379.299582,450353305.89,,0.511656,35.368926,8557.8855463,140752950.85,14,Operations on the musculoskeletal system
2010,41,Other non-OR therapeutic procedures on respiratory system,16355.256413,0.043787,5.2873799211,8.0571648808,52937.671968,861520695.22,,3.164935,51.859524,15739.705117,256191060.24,6,Operations on the respiratory system
2010,69,Esophageal dilatation,16157.275225,0.043257,5.2233759256,5.3911321433,30761.811939,495625417.01,,0.798514,42.732194,9594.5161238,154561841.76,9,Operations on the digestive system
2010,19,"Other therapeutic procedures on eyelids, conjunctiva, cornea",16084.578462,0.043062,5.1998742823,3.5635312921,30863.937604,497205117.85,,1.002836,62.909031,8974.4924587,144621793.62,3,Operations on the eye
2010,106,Genitourinary incontinence procedures,15589.399474,0.041736,5.0397912256,1.5731142134,24664.450982,384770175.89,,,2.602925,7742.1020982,120726716.15,10,Operations on the urinary system
2010,82,"Fluoroscopy of the biliary and pancreatic ducts (ERCP, ERC and ERP)",15040.910713,0.040268,4.8624740141,6.1567331603,46301.427843,690954224.63,,1.754074,42.381932,13318.586299,198933664.08,9,Operations on the digestive system
2010,66,Procedures on spleen,14582.619356,0.039041,4.7143161095,9.1815419971,102323.67214,1496685353,,5.784288,55.465551,30092.256171,440291267.02,8,Operations on the hemic and lymphatic system
2010,77,Proctoscopy and anorectal biopsy,14547.167607,0.038946,4.7028551538,5.5213684229,34529.255111,499129004.22,,1.084329,46.676132,10188.757468,147393418.86,9,Operations on the digestive system
2010,91,Peritoneal dialysis,14528.91976,0.038897,4.6969559311,4.7632589984,31194.231128,454978854.14,,1.151337,47.733051,9266.5468807,135191027.71,9,Operations on the digestive system
2010,122,Removal ectopic pregnancy,14497.252015,0.038813,4.6867182806,1.7718888072,24550.800696,355509481.77,,,,7113.0767857,102986308.45,13,Obstetrical procedures
2010,89,Exploratory laparotomy,14356.60435,0.038436,4.6412492512,9.6880136859,92866.486914,1333436858.7,,17.269312,53.890494,27535.701766,395453880.74,9,Operations on the digestive system
2010,205,Arterial blood gases,13588.660002,0.03638,4.392985731,4.3575309379,25084.501913,342678748.77,,4.891341,,8594.7820752,117254931.39,16,Miscellaneous diagnostic and therapeutic procedures
2010,109,Procedures on the urethra,13248.790311,0.03547,4.2831115637,4.2982492545,37629.951557,496627610.75,,1.364207,86.245674,11085.006542,146310727.35,10,Operations on the urinary system
2010,180,Other CT scan,13164.292412,0.035244,4.2557948112,3.8451654915,22463.379966,296413387.55,,,50.827722,7405.0868987,97539599.721,16,Miscellaneous diagnostic and therapeutic procedures
2010,141,Other therapeutic obstetrical procedures,12993.132468,0.034786,4.2004616738,3.8541733992,19646.398072,254052666.17,,,,5951.1830596,76959238.446,13,Obstetrical procedures
2010,212,Diagnostic physical therapy,,,,10.956050452,48930.498346,634468552.11,,,,15223.742233,197401772.49,16,Miscellaneous diagnostic and therapeutic procedures
2010,8,Other non-OR or closed therapeutic nervous system procedures,12821.553217,0.034326,4.1449929812,4.9211836182,31723.714641,405876631.65,,0.618145,36.744837,9927.8140892,126999804.36,1,Operations on the nervous system
2010,87,Laparoscopy,12335.837806,0.033026,3.9879693404,5.4065024694,51028.182073,629846781.3,,1.658118,34.775098,16049.042774,197927001,9,Operations on the digestive system
2010,7,Other diagnostic nervous system procedures,11692.596667,0.031304,3.780020275,9.4754448876,91159.188387,1069433049.5,,2.334577,53.510098,27325.621081,320482748.04,1,Operations on the nervous system
2010,209,Non-imaging nuclear medicine probe or assay,11033.253362,0.029539,3.5668656499,3.7428831468,23883.170757,256076428.94,,,47.035751,7693.0658086,81649129.117,16,Miscellaneous diagnostic and therapeutic procedures
2010,56,"Other vascular bypass and shunt, not heart",10807.00737,0.028933,3.4937241175,11.300041744,140149.11216,1518893917.7,,7.831515,56.870783,43359.321726,469628956.67,7,Operations on the cardiovascular system
2010,176,"Organ transplantation (other than bone marrow, corneal or kidney)",10541.397367,0.028222,3.4078568611,24.357488725,438059.29207,4640532376.8,,4.163568,65.551734,122598.16104,1300786350.6,16,Miscellaneous diagnostic and therapeutic procedures
2010,192,Diagnostic ultrasound of head and neck,10183.747334,0.027264,3.2922346076,4.3838185644,22243.566492,228786453.1,,,43.284567,8121.5397396,82833284.653,16,Miscellaneous diagnostic and therapeutic procedures
2010,38,Other diagnostic procedures on lung and bronchus,9856.5578593,0.026388,3.1864597413,11.2506601,107286.18292,1057141449.2,,9.055781,49.763358,32917.634425,324140319.21,6,Operations on the respiratory system
2010,72,"Colostomy, temporary and permanent",9432.0946305,0.025252,3.0492379028,13.053884068,97817.740186,928098018.24,,4.472287,50.662254,29420.975259,279140654.21,9,Operations on the digestive system
2010,189,Contrast aortogram,9171.1100675,0.024553,2.9648659735,5.1183700364,43346.597837,395425598.82,,1.626354,52.163121,11772.467718,107452871.03,16,Miscellaneous diagnostic and therapeutic procedures
2010,130,Other diagnostic procedures female organs,8894.1297899,0.023812,2.8753228981,5.2318071635,36299.021948,323210159.2,,1.21767,,11046.077655,98333281.209,12,Operations on the female genital organs
2010,73,Ileostomy and other enterostomy,8817.486014,0.023606,2.8505452516,13.244126021,87585.25438,769045455.31,,5.091843,52.934029,27049.835696,237483049.52,9,Operations on the digestive system
2010,31,"Diagnostic procedures on nose, mouth and pharynx",8658.1280533,0.02318,2.7990274973,6.3720964669,39410.944806,341081279.76,,1.117778,53.585764,11677.466446,101083684.35,5,Operations on the nose; mouth; and pharynx
2010,117,"Other non-OR therapeutic procedures, male genital",8140.6470607,0.021794,2.6317345768,4.9969456136,30267.062808,245799306.96,,0.784655,99.616914,9057.0675338,73532019.95,11,Operations on the male genital organs
2010,26,Other therapeutic ear procedures,8021.1329362,0.021474,2.5930976661,3.8576215886,39504.405159,315400792.74,,,60.779495,11453.053336,91477120.935,4,Operations on the ear
2010,128,Diagnostic dilatation and curettage (D&C),7904.9281523,0.021163,2.5555306096,3.5980975767,31525.374491,249463425.49,,,,8914.3565229,70583272.756,12,Operations on the female genital organs
2010,190,Contrast arteriogram of femoral and lower extremity arteries,7828.4027988,0.020958,2.5307912471,4.9669851846,39679.390278,308811400.18,,1.308171,57.686703,11235.207843,87489170.549,16,Miscellaneous diagnostic and therapeutic procedures
2010,81,Hemorrhoid procedures,7470.4321296,0.02,2.4150653373,4.3013488738,30983.239281,231312390.1,,,54.563901,8997.9229584,67248191.253,9,Operations on the digestive system
2010,195,Diagnostic ultrasound of urinary tract,7289.4289599,0.019515,2.3565500501,4.7513406704,23995.86824,175544720.75,,,50.301583,6823.7594481,50010127.324,16,Miscellaneous diagnostic and therapeutic procedures
2010,123,Other operations on fallopian tubes,7242.9786155,0.019391,2.3415334333,2.285304951,28454.514155,205722676.19,,,,8832.2893497,63834049.689,12,Operations on the female genital organs
2010,107,"Extracorporeal lithotripsy, urinary",7175.52221,0.019211,2.3197259095,3.0141423635,32086.90319,230022552.1,,,51.686228,9354.5625687,67067750.854,10,Operations on the urinary system
2010,28,Plastic procedures on nose,7006.3115137,0.018758,2.2650229311,2.803382396,29791.897903,208816148.14,,,61.778115,9092.2275473,63737804.747,5,Operations on the nose; mouth; and pharynx
2010,156,"Injections and aspirations of muscles, tendons, bursa, joints and soft tissue",6856.789988,0.018357,2.2166851311,6.8988869748,36949.101642,251842940.5,,1.045485,52.568386,11277.788345,76873263.255,14,Operations on the musculoskeletal system
2010,208,Nuclear medicine imaging of pulmonary,6597.3312283,0.017663,2.1328064684,4.4786142353,26190.773726,170977519.75,,1.673871,39.34354,9426.4842861,60529718.773,16,Miscellaneous diagnostic and therapeutic procedures
2010,29,Dental procedures,6481.0209876,0.017351,2.0952053195,5.8374004392,33786.973298,218633286.55,,,54.438219,10400.495111,67306177.366,5,Operations on the nose; mouth; and pharynx
2010,229,Nonoperative removal of foreign body,6177.4487933,0.016538,1.9970655238,2.9104720824,20719.597467,127828076.86,,,52.481384,6461.801419,39857614.624,16,Miscellaneous diagnostic and therapeutic procedures
2010,166,"Lumpectomy, quadrantectomy of breast",5431.4725166,0.014541,1.7559039126,3.984558875,33385.73445,182086960.61,,,2.265056,9785.2010535,53404556.498,15,Operations on the integumentary system
2010,23,Myringotomy,5253.0895081,0.014064,1.6982356796,4.1308033835,31276.685033,164066233.67,,,55.656032,9862.1957519,51718236.552,4,Operations on the ear
2010,21,Other extraocular muscle and orbit therapeutic procedures,4755.7579944,0.012732,1.5374567475,4.7525692342,45159.506911,214519084.41,,,60.908849,13774.756056,65400508.488,3,Operations on the eye
2010,131,"Other non-OR therapeutic procedures, female organs",4649.5235417,0.012448,1.5031129318,3.3179225528,20625.047106,95536328.01,,,,6322.8747445,29276889.213,12,Operations on the female genital organs
2010,183,Routine chest X-ray,,,,4.1925040099,23325.230958,102870772.01,,,,7053.1617445,31116832.667,16,Miscellaneous diagnostic and therapeutic procedures
2010,11,Diagnostic endocrine procedures,4127.4915035,0.01105,1.3343487347,6.7238803346,47696.385104,198522697.25,,,31.771401,13404.919378,55818452.637,2,Operations on the endocrine system
2010,92,Other GI diagnostic procedures,4051.7367191,0.010847,1.3098584843,6.7178273196,47713.045747,192893899.56,,2.52334,49.116449,14463.026061,58485875.363,9,Operations on the digestive system
2010,165,Breast biopsy and other diagnostic procedures on breast,4004.9840383,0.010722,1.2947441272,6.4775398398,39947.062795,159851218.1,,1.910425,2.121335,11589.900881,46397556.69,15,Operations on the integumentary system
2010,149,Arthroscopy,3945.9115001,0.010564,1.2756469669,3.5096259691,45750.304443,179340277.52,,,58.606436,14048.31228,55122930.255,14,Operations on the musculoskeletal system
2010,151,Excision of semilunar cartilage of knee,3843.3028625,0.010289,1.2424753164,3.6534230389,37830.01402,145656558.37,,,53.293386,11393.568032,43931422.238,14,Operations on the musculoskeletal system
2010,150,"Division of joint capsule, ligament or cartilage",3147.3036668,0.008426,1.0174704568,2.9506940257,32302.514126,102147034.35,,,44.533764,10043.924483,31745075.709,14,Operations on the musculoskeletal system
2010,181,Myelogram,2882.6369853,0.007717,0.9319081604,5.6211353664,33898.963695,97300174.851,,,50.999297,9584.2169023,27530694.125,16,Miscellaneous diagnostic and therapeutic procedures
2010,200,Nonoperative urinary system measurements,,,,5.5981632751,21421.896877,57758549.363,,,,6629.3492168,17874308.525,16,Miscellaneous diagnostic and therapeutic procedures
2010,6,Decompression peripheral nerve,2636.5408366,0.007059,0.8523494055,4.6498063653,51136.936217,135727472.24,,,56.217379,15132.356846,40189529.196,1,Operations on the nervous system
2010,50,Extracorporeal circulation auxiliary to open heart procedures,2506.2133626,0.00671,0.8102167204,29.852754395,493243.49463,1222989065.9,,51.936333,59.839006,154712.51543,381424422.82,7,Operations on the cardiovascular system
2010,138,Diagnostic amniocentesis,2398.8619004,0.006422,0.7755117942,4.8071214808,20604.597667,49270817.997,,,,6497.3256858,15531541.54,13,Obstetrical procedures
2010,185,Upper gastrointestinal X-ray,2269.5186383,0.006076,0.7336972883,5.7860619361,25752.609457,58608068.325,,,47.669005,8517.0714363,19338657.767,16,Miscellaneous diagnostic and therapeutic procedures
2010,20,Other intraocular therapeutic procedures,2231.5520692,0.005974,0.7214233337,4.8408868665,41857.762085,93181752.562,,,58.774603,13024.246317,28960952.36,3,Operations on the eye
2010,194,Diagnostic ultrasound of gastrointestinal tract,,,,4.0648305649,23178.028134,48686186.98,,,,7734.4910224,16244663.101,16,Miscellaneous diagnostic and therapeutic procedures
2010,207,Nuclear medicine imaging of bone,2071.1079692,0.005545,0.6695544487,6.2164425633,29142.035507,60040234.91,,,47.472903,10196.601203,20826341.676,16,Miscellaneous diagnostic and therapeutic procedures
2010,206,"Microscopic examination (bacterial smear, culture, toxicology)",,,,4.5996787755,22575.897995,42889577.836,,,,7210.1061185,13316876.929,16,Miscellaneous diagnostic and therapeutic procedures
2010,204,Swan-Ganz catheterization for monitoring,1902.5112223,0.005093,0.6150499499,8.9736421249,72624.534076,136572898.7,,9.09349,57.568878,20525.917216,38626013.721,16,Miscellaneous diagnostic and therapeutic procedures
2010,116,"Diagnostic procedures, male genital",1667.582129,0.004465,0.5391013166,7.5631744036,48548.537758,80424907.888,,,99.775276,14338.169115,23761287.317,11,Operations on the male genital organs
2010,126,Abortion (termination of pregnancy),1414.0356487,0.003786,0.4571339946,4.3320081493,39960.23315,55923847.185,,,,10568.600348,14796693.508,12,Operations on the female genital organs
2010,143,Bunionectomy or repair of toe deformities,1315.0905743,0.003521,0.4251467126,2.8341471308,29555.268947,39104473.16,,,25.136825,9318.9138366,12319466.499,14,Operations on the musculoskeletal system
2010,210,Other nuclear medicine imaging,1253.8833574,0.003357,0.4053594465,6.3667611024,45611.330267,56432937.637,,,49.784137,15981.134219,19678193.719,16,Miscellaneous diagnostic and therapeutic procedures
2010,187,Intravenous pyelogram,1241.9319006,0.003325,0.4014957411,4.5382703488,29030.566637,35903757.537,,,37.132692,7806.9293131,9663878.0973,16,Miscellaneous diagnostic and therapeutic procedures
2010,16,"Repair of retinal tear, detachment",,,,4.5532913605,39733.450494,39869249.301,,,,11072.622648,11115505.853,3,Operations on the eye
2010,24,Mastoidectomy,856.35561313,0.002293,0.2768453982,5.3659940477,54144.263107,46256335.55,,,56.090483,16640.661972,14205008.055,4,Operations on the ear
2010,79,Local excision of large intestine lesion (not endoscopic),759.49655674,0.002033,0.2455324908,6.4529011459,48720.83011,37087328.163,,,41.02027,15954.463849,12119344.937,9,Operations on the digestive system
2010,18,Diagnostic procedures on eye,725.92542894,0.001943,0.2346795086,8.590280692,60894.94093,43953756.117,,,54.407356,17527.51312,12650581.343,3,Operations on the eye
2010,17,Destruction of lesion of retina and choroid,694.57300324,0.00186,0.2245437955,24.219459957,140119.77912,97115731.529,,,48.412505,40718.4953,28278881.163,3,Operations on the eye
2010,15,Lens and cataract procedures,635.31621846,0.001701,0.2053870714,3.6109886792,29910.872712,19022711.418,,,46.239032,8758.4279665,5568454.9737,3,Operations on the eye
2010,184,Intraoperative cholangiogram,594.92222401,0.001593,0.1923283709,6.7413467113,54946.051745,33478393.172,,,45.233005,15706.586573,9603728.9316,16,Miscellaneous diagnostic and therapeutic procedures
2010,53,"Varicose vein stripping, lower limb",529.81312494,0.001418,0.1712796919,4.4005560716,33762.872514,17942549.283,,,31.027384,9805.8060795,5215157.9948,7,Operations on the cardiovascular system
2010,22,Tympanoplasty,521.98036391,0.001397,0.1687474917,2.2639177745,29938.49201,15593196.925,,,50.343478,8958.3920685,4670817.6972,4,Operations on the ear
2010,25,Diagnostic procedures on ear,388.65758605,0.001041,0.125646475,5.6751136645,27023.172787,10508103.704,,,55.519527,9237.5569289,3587569.374,4,Operations on the ear
2010,14,Glaucoma procedures,,,,4.7138494689,36384.99182,11551562.171,,,,9627.9036418,3056681.3935,3,Operations on the eye
2010,13,Corneal transplant,315.12177935,0.000844,0.1018735828,4.3272249381,46798.575168,14747250.278,,,52.664343,12581.77598,3964791.634,3,Operations on the eye
2010,186,Lower gastrointestinal X-ray,,,,3.674027343,19025.400885,5244560.397,,,,5807.8237229,1602949.6324,16,Miscellaneous diagnostic and therapeutic procedures
2010,182,Mammography,149.98973418,0.000402,0.0484891639,7.4460773091,31013.852807,4651759.5384,,,,9896.5436288,1484379.9482,16,Miscellaneous diagnostic and therapeutic procedures
2010,68,Injection or ligation of esophageal varices,115.43737085,0.000309,0.0373189647,5.168904674,51210.237375,5911575.1631,,,88.03928,13185.844201,1522139.187,9,Operations on the digestive system
2010,230,"Extracorporeal shock wave lithotripsy, other than urinary",,,,4.107554625,37466.770928,3139051.8541,,,,11264.33089,943751.43336,16,Miscellaneous diagnostic and therapeutic procedures
2010,46,Coronary thrombolysis,,,,,,,,,,,,7,Operations on the cardiovascular system
2011,137,Other procedures to assist delivery,1371677.4651,3.711006,440.22921163,2.1764483763,11308.820375,15501346116,,,,3306.8317466,4537515859.1,13,Obstetrical procedures
2011,134,Cesarean section,1218066.2541,3.295418,390.92888846,3.4952211162,20029.568707,24417336978,,0.013685,,5876.2279675,7163645780.9,13,Obstetrical procedures
2011,228,Prophylactic vaccinations and inoculations,1057269.6538,2.860391,339.32247049,2.6279989307,7088.0580784,7458708231.4,,0.039359,38.24713,1974.1508649,2082636086.3,16,Miscellaneous diagnostic and therapeutic procedures
2011,115,Circumcision,921460.71234,2.492967,295.73564724,2.7522897165,6328.4692869,5871139922.4,,,99.864034,1953.4780661,1809066579,11,Operations on the male genital organs
2011,216,Respiratory intubation and mechanical ventilation,907871.10253,2.456201,291.37416769,9.2272686997,82612.622072,74782201970,,23.412409,50.740968,23063.813416,20875696650,16,Miscellaneous diagnostic and therapeutic procedures
2011,222,Blood transfusion,774787.71914,2.09615,248.6620911,5.1946698824,33920.493595,26252323198,,3.297727,41.717907,9801.9990127,7583230583.4,16,Miscellaneous diagnostic and therapeutic procedures
2011,152,Arthroplasty knee,682504.9839,1.846484,219.04466512,3.2790769627,54439.900944,37157650865,,0.070542,37.893819,15954.65383,10888886327,14,Operations on the musculoskeletal system
2011,70,"Upper gastrointestinal endoscopy, biopsy",661902.44801,1.790745,212.43244151,4.86048597,34337.823096,22643435830,,0.881409,44.319095,9405.3199156,6205907650.7,9,Operations on the digestive system
2011,140,Repair of current obstetric laceration,628962.89335,1.701628,201.86074769,2.2294661057,10741.998645,6762468042.5,,,,3405.2385315,2140156862.1,13,Obstetrical procedures
2011,54,"Other vascular catheterization, not heart",622371.41238,1.683795,199.74526315,7.9163392983,53896.537357,33359185350,,5.810493,42.334079,14594.224571,9040565349.5,7,Operations on the cardiovascular system
2011,231,Other therapeutic procedures,519019.15412,1.404181,166.57515987,5.3862949899,32439.237839,16807495384,,2.525099,45.318175,10084.623515,5218471678.7,16,Miscellaneous diagnostic and therapeutic procedures
2011,45,Percutaneous coronary angioplasty (PTCA),496781.39166,1.344018,159.43812301,3.1876225238,70188.146348,34860586170,,1.126894,66.276262,18803.437249,9339442840.5,7,Operations on the cardiovascular system
2011,47,"Diagnostic cardiac catheterization, coronary arteriography",485703.89041,1.314048,155.88288516,3.7174777271,42272.714424,20496695618,,0.957614,53.690515,11271.840233,5466327808.3,7,Operations on the cardiovascular system
2011,158,Spinal fusion,450416.27605,1.218579,144.55759984,3.68675813,101168.1611,45614362796,,0.237613,45.905242,27671.253238,12480560220,14,Operations on the musculoskeletal system
2011,153,"Hip replacement, total and partial",445446.4418,1.205133,142.9625702,4.0950089508,59902.230857,26657182844,,0.661875,40.851346,17222.630079,7665689580.4,14,Operations on the musculoskeletal system
2011,58,Hemodialysis,392682.95096,1.062384,126.02853828,4.8557407801,34963.871319,13761578774,,1.801513,51.69075,9382.0765257,3697866205.4,7,Operations on the cardiovascular system
2011,84,Cholecystectomy and common duct exploration,385342.17618,1.042524,123.67257373,4.3355391743,46486.216979,17873008583,,0.502102,36.027597,12652.898515,4866332168,9,Operations on the digestive system
